subject,window_start_ms,window_end_ms,label,hr_mean,hr_median,hr_std,hr_min,hr_max,hr_range,hr_iqr,hr_cv,hr_slope,hr_delta_abs,rmssd,pnn50,ibi_mean_ms,ibi_std_ms,motion_mean,motion_median,motion_std,motion_p90,motion_active_fraction,motion_rest_fraction,hr_motion_corr,hr_motion_ratio,temp_mean,temp_median,temp_spread
1,3109754,3146745,0,97.44117647058823,98.0,1.1928999876866615,95.0,99.0,4.0,1.0,0.012242257646044821,3.958547232138682,1.0,0.6276459144608478,0.0,615.8494522950995,7.624911206926044,0.02451442089290779,0.010664529569644407,0.03795878866009573,0.07147230158190952,0.029411764705882353,0.8823529411764706,0.01886802939378396,95.10961923372841,0.0,0.0,0.0
1,3112757,3156745,0,97.51219512195122,98.0,1.0620263930281582,95.0,99.0,4.0,1.0,0.010891216136606924,1.6768543290916562,2.0,0.5916079783099616,0.0,615.3815725615792,6.787563989985032,0.026486692287896255,0.014765133279113664,0.03541318285495839,0.060868401144871506,0.024390243902439025,0.8536585365853658,-0.021857895688522932,94.99606361638267,0.0,0.0,0.0
1,3122745,3166745,0,97.0,98.0,1.745743121887939,93.0,99.0,6.0,1.0,0.017997351772040607,-6.518709350451845,5.0,0.6439209162167846,0.0,618.7618193857418,11.39824839855662,0.016469854930781874,0.012530336665888396,0.014230001595400884,0.041948413349007396,0.0,0.9285714285714286,0.1354189538563216,95.42830958484782,0.0,0.0,0.0
1,3132745,3176745,0,95.75555555555556,97.0,2.386588039259353,92.0,98.0,6.0,5.0,0.024923755341534203,-9.999999999999964,6.0,0.6396021490668313,0.0,626.9894143051954,15.806142432899033,0.014307790887958952,0.009739463716250247,0.013874413982632273,0.02697103555156385,0.0,0.9333333333333333,0.2790860722896638,94.40483097515,0.0,0.0,0.0
1,3142745,3186745,0,94.55555555555556,94.0,2.399588442078771,91.0,98.0,7.0,5.0,0.02537755109131485,-9.69960474308293,4.0,0.674199862463242,0.0,634.9531424656504,15.982608454343763,0.013863245261886231,0.008745280970295378,0.013998607177856566,0.02697103555156385,0.0,0.9333333333333333,0.509268906449908,93.26263280323506,0.0,0.0,0.0
1,3152745,3196745,0,94.08888888888889,94.0,1.9069722624822165,91.0,98.0,7.0,4.0,0.020267773219579534,-1.4150197628458399,3.0,0.7229988054812212,0.0,637.954632444894,12.819617233023294,0.013417070746907829,0.00761461106826871,0.014390754023137152,0.031672665550217034,0.0,0.9333333333333333,0.606963725955793,92.84320503851743,0.0,0.0,0.0
1,3162745,3198745,0,93.54054054054055,93.0,1.4994520547762376,91.0,97.0,6.0,3.0,0.016029969958601786,4.77951635846369,1.0,0.6871842709362768,0.0,641.5967721528534,10.210945852046597,0.008551906770167811,0.007187791973614509,0.006445454462485075,0.016820248224260637,0.0,1.0,0.09488973719986966,92.74737364792557,0.0,0.0,0.0
1,3172745,3198745,0,93.74074074074075,94.0,1.6463785756216938,91.0,97.0,6.0,3.0,0.017563106101061134,9.23076923076924,1.0,0.6504436355879909,0.0,640.260001933835,11.20581773529828,0.007838567068016082,0.0054356395548700075,0.00665325427318972,0.014715954238697121,0.0,1.0,0.19012233707091247,93.01166258545696,0.0,0.0,0.0
1,3182745,3198745,0,94.70588235294117,95.0,1.2725475089872902,92.0,97.0,5.0,2.0,0.013436837051418592,6.32352941176506,2.0,0.7071067811865476,0.0,633.655260054316,8.551261798258796,0.008712460344368097,0.006163422002152601,0.007066283344241216,0.014243745093182613,0.0,1.0,0.10287989810540438,93.88788785320367,0.0,0.0,0.0
1,3192745,3198745,0,94.85714285714286,95.0,0.6388765649999399,94.0,96.0,2.0,0.5,0.0067351445105415355,-17.142857142856467,2.0,0.5773502691896257,0.0,632.5587905935051,4.256923852721836,0.012326842285459941,0.00993264358986645,0.00971383178717872,0.023550245230651964,0.0,1.0,0.006355352141551023,93.70209194788364,0.0,0.0,0.0
1,3598207,3607227,0,92.6,93.0,0.4898979485566356,92.0,93.0,1.0,1.0,0.005290474606443149,2.1752118026534757,0.0,0.6666666666666666,0.0,647.9663394109397,3.4354694849694054,0.01205452375990723,0.006389796986812996,0.01680321719347389,0.01643877169011336,0.0,0.9,0.340612723780664,91.4970466768723,0.0,0.0,0.0
1,3598207,3617243,0,92.72222222222223,93.0,0.7307192465536614,91.0,94.0,3.0,1.0,0.007880734834011926,0.5025153169797832,2.0,0.6859943405700354,0.0,647.1343818035949,5.115750655304765,0.014086481324226284,0.010025666360845223,0.014486484256077202,0.02923370779521026,0.0,0.9444444444444444,-0.12520588289333354,91.43423557046398,0.0,0.0,0.0
1,3598207,3627020,0,92.3913043478261,93.0,0.9663526422127334,90.0,94.0,4.0,1.0,0.010459346245126054,-3.152213000919273,2.0,0.7977240352174656,0.0,649.4832471260718,6.834922281514271,0.016535467786034975,0.01046246608938925,0.017028719925973775,0.029867715043285455,0.0,0.9130434782608695,-0.27736047452128304,90.8884217774023,0.0,0.0,0.0
1,3598207,3637020,0,91.66666666666667,92.0,1.5109031348264135,88.0,94.0,6.0,2.0,0.016482579652651784,-5.668491247789365,5.0,0.7288689868556626,0.0,654.7256054831341,10.932080797572345,0.017955997471432956,0.011426862119383218,0.01821896668920818,0.03054850560592394,0.0,0.9090909090909091,-0.1385424661869057,90.04973387294093,0.0,0.0,0.0
1,3603221,3647020,0,90.86842105263158,91.0,1.8377768696756092,88.0,94.0,6.0,3.5,0.020224593410852348,-6.8213726351975215,2.0,0.6974858324629157,0.0,660.5662971375505,13.397090669458445,0.018937800125811376,0.012571253749756442,0.01882273966212966,0.044103864182089815,0.0,0.8947368421052632,0.08881936079958451,89.1795564375095,0.0,0.0,0.0
1,3613236,3657020,0,90.575,91.0,1.6107063667844614,88.0,94.0,6.0,2.25,0.01778312301169706,-2.5247968785835564,4.0,0.7161148740394329,0.0,662.6438651775795,11.778926866127879,0.020693317900956087,0.014854199520806969,0.02018085009718639,0.05102644566692989,0.0,0.875,0.0985150077421723,88.73870183285459,0.0,0.0,0.0
1,3623020,3667020,0,90.55555555555556,91.0,1.4072124621322282,88.0,93.0,5.0,1.0,0.015539769520478593,2.1581027667985193,1.0,0.6908492797077574,0.0,662.737719166482,10.364136636391763,0.035326394188600535,0.017522077785073753,0.05352133396014787,0.07709396315491814,0.06666666666666667,0.8,0.26738501310785107,87.46570749461591,0.0,0.0,0.0
1,3633020,3677020,0,91.22222222222223,91.0,2.0643954066655277,88.0,95.0,7.0,3.0,0.02263040031667448,8.30039525691706,4.0,0.7071067811865476,0.0,658.0711676843523,14.881864557178709,0.03927789143201373,0.023191835229852024,0.05342143378962816,0.07709396315491814,0.06666666666666667,0.7555555555555555,0.20468911289661273,87.77462021878264,0.0,0.0,0.0
10,501078,519078,0,81.36363636363636,81.0,0.9791208740244554,80.0,83.0,3.0,1.0,0.012033887837172078,-5.878962536023078,3.0,0.9486832980505138,0.0,737.5364973072878,8.836496495750222,0.012406485777643866,0.013704445096832442,0.005032967244360472,0.018784668303803913,0.0,1.0,0.06520451358309934,80.3665696601497,0.0,0.0,0.0
10,512078,519078,0,81.125,81.0,0.9270248108869579,80.0,83.0,3.0,0.5,0.011427116312936306,-22.142857142856972,3.0,0.6546536707079771,0.0,739.6952307876493,8.388375946699613,0.011626582483811264,0.009073069630346533,0.005696872859909324,0.01944554528605124,0.0,1.0,-0.00952275279449147,80.19263372935163,0.0,0.0,0.0
10,1010618,1015640,0,77.16666666666667,76.5,2.192157739660984,75.0,81.0,6.0,3.25,0.028408091658673657,-73.39363593875846,6.0,1.4142135623730951,0.0,778.154812509687,21.72451974003646,0.008066557214005142,0.007196846714495064,0.004428196209871504,0.01337079870266307,0.0,1.0,0.7553331713892565,76.54917833990277,0.0,0.0,0.0
10,1010618,1020650,0,76.9090909090909,77.0,2.0650575802910085,74.0,81.0,7.0,3.5,0.026850630476597036,-10.35467653412249,3.0,1.5811388300841898,0.0,780.6986277460506,20.743426283538682,0.01731281240576057,0.01132006558831317,0.018418700175343104,0.029980073127980345,0.0,0.9090909090909091,0.21883914936234855,75.60023816785993,0.0,0.0,0.0
10,1010618,1036064,0,77.76923076923077,77.0,2.832608098387995,74.0,84.0,10.0,4.0,0.03642324953416808,12.569447409598615,0.0,2.41522945769824,0.08333333333333333,772.5162584794624,27.55432356610566,0.015241423083321826,0.008347753693398914,0.017655455739616972,0.028139581307781308,0.0,0.9230769230769231,-0.042997995435324426,76.60171167272021,0.0,0.0,0.0
10,1010618,1039064,0,78.4375,78.5,2.9148059540902547,74.0,84.0,10.0,5.25,0.03716087272146938,11.49473140271262,1.0,2.1756225162774294,0.06666666666666667,765.9937599242292,28.366109475916446,0.014015713229051395,0.00842581334288096,0.016292465774176933,0.025378843577482733,0.0,0.9375,-0.1202584944570046,77.35333780008408,0.0,0.0,0.0
10,1011623,1056064,0,77.375,77.0,2.7204855571509046,74.0,84.0,10.0,4.0,0.035159748719236245,-0.8057169133003563,5.0,2.2165386254836323,0.08695652173913043,776.3802596146076,26.637099379337474,0.01220239313399063,0.0079593968027615,0.014621399645813094,0.02721933539768177,0.0,0.9583333333333334,-0.09806303531237616,76.44222195566125,0.0,0.0,0.0
10,1028684,1066064,0,77.20833333333333,77.0,2.7835703491898474,74.0,84.0,10.0,3.25,0.03605271903969581,-12.037495199638418,7.0,1.7569736827110218,0.043478260869565216,778.1031233627876,27.337136222809267,0.03787275983485605,0.009361034081189117,0.1022451847290956,0.033990248771975456,0.041666666666666664,0.9166666666666666,-0.07185899006554802,74.39094301465099,0.0,0.0,0.0
10,1036064,1075064,0,77.28125,77.0,2.211254946291811,74.0,82.0,8.0,3.25,0.028613084626501396,-2.3934511434512564,1.0,1.4919136877222163,0.03225806451612903,777.0169132361868,22.097102038292874,0.050333217918971114,0.013315083856356429,0.09388131504206502,0.12694942732112785,0.03125,0.75,0.0264077292476591,73.5778405191427,0.0,0.0,0.0
10,1048064,1086064,0,77.81818181818181,77.0,3.0694441847516605,74.0,85.0,11.0,4.0,0.03944379209377134,13.84467968607421,8.0,1.3693063937629153,0.0,772.1891741310898,29.465097736383605,0.052317475801915835,0.02437805753371008,0.09172638399173687,0.12531317996208974,0.030303030303030304,0.7575757575757576,0.011367781680150587,73.94933906127585,0.0,0.0,0.0
10,1052064,1096064,0,79.6923076923077,78.0,4.158117462073717,74.0,86.0,12.0,7.5,0.05217714962061614,17.44297246946807,10.0,1.1920791213585393,0.0,754.9361297999341,39.12826746405424,0.05254281110725644,0.026333864928443227,0.08384435752255036,0.11549569580786133,0.02564102564102564,0.7692307692307693,-0.09620554273600732,75.71407723403935,0.0,0.0,0.0
10,1062064,1100064,0,81.71875,84.0,3.4571879378332904,76.0,86.0,10.0,7.0,0.042305932700063206,16.32842959237517,7.0,1.2572371141874243,0.0,735.5589851739048,31.524235998445295,0.07791151933487792,0.03582094495488683,0.12825974941060828,0.14222367066864805,0.0625,0.6875,-0.1266255348971135,75.8121130855196,0.0,0.0,0.0
10,1072064,1100064,0,83.5909090909091,84.5,2.4056579313453166,78.0,86.0,8.0,1.0,0.028778942082434457,15.379344711598321,8.0,1.3451854182690985,0.0,718.4023215912205,21.580552017121683,0.06278760185139289,0.03419846566681548,0.11745420874980882,0.10533233864931554,0.045454545454545456,0.7727272727272727,0.09485855373219515,78.65250680878512,0.0,0.0,0.0
10,1082064,1100064,0,84.66666666666667,85.0,0.7453559924999299,83.0,86.0,3.0,1.0,0.00880341723425114,4.816452896948059,1.0,0.8043996665398437,0.0,708.7164369810686,6.250226747668853,0.06036215339689556,0.02926932713365395,0.12820896677379992,0.05529895621223051,0.05555555555555555,0.8888888888888888,0.45697592465721537,79.84693380033885,0.0,0.0,0.0
10,1092064,1100064,0,85.125,85.0,0.5994789404140899,84.0,86.0,2.0,0.25,0.007042337038638354,-1.9548872180448849,0.0,0.9258200997725514,0.0,704.8807895251124,4.966535762243044,0.09440816550029163,0.02452013945299323,0.18563137311542716,0.20386216092800466,0.125,0.875,0.5693367129076934,77.78176614854333,0.0,0.0,0.0
10,3519081,3525107,1,82.14285714285714,82.0,0.832993127835043,81.0,83.0,2.0,1.5,0.010140785904078785,-2.134471351111873,1.0,1.35400640077266,0.0,730.5101163461434,7.428947687277787,0.03194313049042547,0.015587205096364597,0.04603731240066088,0.07596473530194509,0.0,0.8571428571428571,-0.12291631673461631,79.60017826158617,0.0,0.0,0.0
10,3519081,3535637,1,81.8125,82.0,1.0135796712641785,80.0,83.0,3.0,2.0,0.012389056333251991,-3.6352452405243567,1.0,1.1832159566199232,0.0,733.4973362283823,9.127486251329671,0.05337127745219967,0.031402674129063016,0.05578607076740125,0.11629662471727387,0.0625,0.625,0.21621355532708378,77.66729713561277,0.0,0.0,0.0
10,3519081,3541637,1,82.04545454545455,82.0,1.0214638661020106,80.0,84.0,4.0,1.75,0.012449975099304284,1.3280098177015678,3.0,1.0465362369445672,0.0,731.415826258612,9.148573356549578,0.06468293410046745,0.03491281655508617,0.06794759669187357,0.1373147027370396,0.09090909090909091,0.5454545454545454,0.15563715696523311,77.0609276411229,0.0,0.0,0.0
10,3519081,3541637,1,82.04545454545455,82.0,1.0214638661020106,80.0,84.0,4.0,1.75,0.012449975099304284,1.3280098177015678,3.0,1.0465362369445672,0.0,731.415826258612,9.148573356549578,0.06468293410046745,0.03491281655508617,0.06794759669187357,0.1373147027370396,0.09090909090909091,0.5454545454545454,0.15563715696523311,77.0609276411229,0.0,0.0,0.0
10,3521090,3541637,1,82.05,82.0,1.023474474522936,80.0,84.0,4.0,1.25,0.01247379006121799,1.621422672194371,1.0,1.0,0.0,731.3757935341831,9.169709884196248,0.06987269377740644,0.05191156867605412,0.06914499765209851,0.14899639310393234,0.1,0.5,0.15921681145745137,76.69136755916776,0.0,0.0,0.0
10,3531637,3541637,1,82.0,82.0,1.2060453783110545,80.0,84.0,4.0,1.5,0.014707870467207982,19.6363636363636,4.0,0.8944271909999159,0.0,731.8664020103926,10.817634941096246,0.07951673443548164,0.07903432566023565,0.0688861549291715,0.09002402719256683,0.09090909090909091,0.36363636363636365,0.14750981335206625,75.95991556618227,0.0,0.0,0.0
10,4745461,4755516,0,74.0909090909091,74.0,0.668042657122685,73.0,75.0,2.0,0.5,0.009016526660551576,1.6362184940563422,0.0,0.6324555320336759,0.0,809.8818619366565,7.310386558002531,0.013673475708422821,0.010009979468740217,0.015981386272286433,0.023780371573074797,0.0,0.9090909090909091,0.3220368724358776,73.09149431884799,0.0,0.0,0.0
10,4745461,4765555,0,76.14285714285714,75.0,2.3961420238874522,73.0,80.0,7.0,5.0,0.03146903220865322,20.700564393401173,4.0,0.7745966692414834,0.0,788.7673359557729,24.626246753532353,0.009814506196880277,0.006362322151451718,0.012426720003883411,0.01789504771193693,0.0,0.9523809523809523,-0.2795675786718983,75.4028157405097,0.0,0.0,0.0
10,4745461,4775555,0,76.93548387096774,78.0,2.299165120155543,73.0,80.0,7.0,4.5,0.029884326509359262,12.377318210342676,3.0,0.6582805886043833,0.0,780.5806179777666,23.64126673709458,0.008533813767593754,0.006275768832020679,0.010511034732759633,0.017223531435846706,0.0,0.967741935483871,-0.3252090206494905,76.28448627176792,0.0,0.0,0.0
10,4745461,4785555,0,76.78048780487805,77.0,2.0304054037334063,73.0,80.0,7.0,4.0,0.026444288930454148,4.224374438382426,1.0,0.6123724356957945,0.0,781.9994459621166,20.837824524594055,0.008107649190509686,0.006275768832020679,0.009321985288920547,0.012541487158353588,0.0,0.975609756097561,-0.30178971608225474,76.16298504086468,0.0,0.0,0.0
10,4751488,4795555,0,77.24444444444444,77.0,1.6076975331276373,73.0,80.0,7.0,3.0,0.020813115359822693,0.5744210319370009,5.0,0.5838742081211422,0.0,777.0957088935968,16.380304169052366,0.007415078520524422,0.006218468877165581,0.008554235139117175,0.01163494246459809,0.0,0.9777777777777777,-0.25827040428914666,76.67588672375695,0.0,0.0,0.0
10,4761544,4805555,0,77.6,77.0,1.0832051206181281,76.0,79.0,3.0,2.0,0.01395882887394495,-2.292452265803356,2.0,0.4264014327112209,0.0,773.346573479818,10.79656368742894,0.006037669209166176,0.006218468877165581,0.003102293117949649,0.010057767584390306,0.0,1.0,-0.2534108584460205,77.13428868026423,0.0,0.0,0.0
10,4771555,4815555,0,77.26666666666667,77.0,0.8273115763993906,76.0,79.0,3.0,1.0,0.010707224888689266,0.6640316205534278,1.0,0.5,0.0,776.6203742219731,8.301756591740617,0.006162218042301064,0.006218468877165581,0.0030269305536436927,0.010057767584390306,0.0,1.0,-0.18750053826798732,76.79344869160872,0.0,0.0,0.0
10,4781555,4825555,0,77.53333333333333,77.0,0.9333333333333332,76.0,79.0,3.0,1.0,0.012037833190025795,3.0909090909091463,3.0,0.45226701686664544,0.0,773.9727886296841,9.311693662370718,0.005790654286889696,0.005585920633875295,0.0031100647244848545,0.010046240353741926,0.0,1.0,-0.3419060612896241,77.0869494589854,0.0,0.0,0.0
10,4791555,4834555,0,78.02272727272727,78.0,0.7830196898614642,77.0,79.0,2.0,2.0,0.010035789791408222,2.0507399577166048,1.0,0.457495710997814,0.0,769.0841954363244,7.72218436867579,0.005162433727466724,0.005052675796982863,0.002636753265300959,0.007997607487713049,0.0,1.0,-0.20138357035327928,77.62200879652238,0.0,0.0,0.0
10,4801555,4834555,0,78.05882352941177,78.0,0.8022459821756386,77.0,79.0,2.0,2.0,0.010277454180094842,3.8502673796790288,1.0,0.3892494720807615,0.0,768.7323845179393,7.9099543338243326,0.00507513903574701,0.0050111446603763165,0.0025770670847237837,0.007952651101327477,0.0,1.0,-0.22561645937629374,77.66466455861216,0.0,0.0,0.0
10,4811555,4834555,0,78.41666666666667,78.5,0.6400954789890507,77.0,79.0,2.0,1.0,0.00816274787233646,3.0260869565218145,1.0,0.3611575592573076,0.0,765.1947208909233,6.279534020842421,0.0048258702685528895,0.004753358639107372,0.002687192236447468,0.007952651101327477,0.0,1.0,-0.23254268443084442,78.0400554831543,0.0,0.0,0.0
10,4821555,4834555,0,78.78571428571429,79.0,0.410325903324145,78.0,79.0,1.0,0.0,0.005208125699490507,-4.351648351647987,1.0,0.2773500981126146,0.0,761.5801919599388,3.9953836740423236,0.004865136760716799,0.004657454526817454,0.0024918055761466206,0.0077457995921086705,0.0,1.0,-0.6032384599680194,78.40426680508382,0.0,0.0,0.0
10,4831555,4834555,0,78.25,78.0,0.4330127018922193,78.0,79.0,1.0,0.25,0.0055337086503797995,-18.00000000000056,1.0,0.5773502691896257,0.0,766.7964946445959,4.216287262825912,0.0065691140074404086,0.006519525595493201,0.0027308868493920867,0.009529358256472085,0.0,1.0,-0.7448200204125865,77.7393215339822,0.0,0.0,0.0
10,5446866,5455923,0,76.3,76.0,0.45825756949558405,76.0,77.0,1.0,0.75,0.006005996978972268,2.5237526222373825,1.0,0.7453559924999299,0.0,786.3978127136022,4.69847132087065,0.011963884638647889,0.009619647808635272,0.010475158848815998,0.018950268949612586,0.0,1.0,-0.30204300341263896,75.3979476522971,0.0,0.0,0.0
10,5446866,5465957,0,76.7,76.5,0.7810249675906654,76.0,78.0,2.0,1.0,0.010182854857766172,5.385477998421947,2.0,0.7254762501100116,0.0,782.3492297176508,7.920472698842817,0.008531683472113714,0.0069628532831573576,0.008475696937999103,0.014693733306829613,0.0,1.0,-0.28906665666340725,76.05115561262463,0.0,0.0,0.0
10,5446866,5475881,0,77.57142857142857,77.0,1.6130842558051737,76.0,81.0,5.0,2.25,0.020794824660471854,9.83240332567454,5.0,0.693888666488711,0.0,773.8101495299078,15.847296600455797,0.007582494545484472,0.006468933731885658,0.007404594010395911,0.01284194731587991,0.0,1.0,-0.29608168634128973,76.98766998370755,0.0,0.0,0.0
10,5446866,5485881,0,78.44736842105263,78.0,2.1113399140562326,76.0,83.0,7.0,3.75,0.026914094845399812,9.999120999964354,7.0,0.677834389404565,0.0,765.3925099258277,20.38604759310892,0.007706386447043382,0.0063631431417288595,0.007327555468531025,0.015118771745899068,0.0,1.0,-0.2135268907304419,77.84744591888638,0.0,0.0,0.0
10,5451904,5495881,0,79.69767441860465,80.0,2.4545627538527928,76.0,83.0,7.0,4.5,0.030798423815485875,10.61176324041514,6.0,0.6172133998483676,0.0,753.5619250277558,23.28369680800756,0.006741391877666668,0.0050437377925143575,0.00694174190956003,0.012105463720869564,0.0,1.0,-0.27714553287245625,79.16399887955441,0.0,0.0,0.0
10,5461938,5505881,0,81.0,82.0,1.7914525741926286,77.0,83.0,6.0,2.0,0.022116698446822576,6.952889266567797,4.0,0.5345224838248488,0.0,741.1089531153681,16.652424457296867,0.005723324944898208,0.0050437377925143575,0.00424950396902408,0.008614713976412166,0.0,1.0,-0.15127982690269628,80.53904885266317,0.0,0.0,0.0
10,5471881,5515881,0,81.71111111111111,82.0,1.0877545111573703,80.0,83.0,3.0,2.0,0.013312198260016771,2.055335968379478,0.0,0.5222329678670935,0.0,734.4252045822557,9.836931191620952,0.005951502110975685,0.005073682115509142,0.004207991954707324,0.008807393884425389,0.0,1.0,-0.37702246297534003,81.22768437607722,0.0,0.0,0.0
10,5481881,5525881,0,82.02222222222223,82.0,1.0217390162286801,80.0,84.0,4.0,1.0,0.012456856063476187,-1.1778656126482376,1.0,0.7229988054812212,0.0,731.623582124774,9.193117139799657,0.005439122302009681,0.0050437377925143575,0.0031636235335306536,0.009328902934164017,0.0,1.0,-0.24093073121396688,81.578506746811,0.0,0.0,0.0
10,5491881,5535881,0,81.68888888888888,82.0,0.9848231024960149,80.0,84.0,4.0,1.0,0.012055777914124231,-2.1264822134387886,3.0,0.6908492797077574,0.0,734.6008631247148,8.86372251643257,0.005943141463247112,0.005419486915632864,0.003401567024541383,0.010558836041977809,0.0,1.0,-0.32967615488151536,81.20626854721037,0.0,0.0,0.0
10,5501881,5535881,0,81.51428571428572,81.0,1.0245954901166348,80.0,84.0,4.0,1.0,0.012569520558738946,-2.1512605042017485,2.0,0.7276068751089989,0.0,736.1832263515653,9.224012497986868,0.006514471036232546,0.0057345361426998824,0.0034208919526286003,0.011261643056384458,0.0,1.0,-0.2225206314976858,80.98670020150297,0.0,0.0,0.0
10,5511881,5535881,0,81.28,81.0,1.1142710621747296,80.0,84.0,4.0,1.0,0.01370904357990563,-1.384615384615379,3.0,0.8416254115301732,0.0,738.3262200952475,10.012195708031584,0.006865591921465256,0.0066340302125975975,0.003887000053823923,0.011840070247225155,0.0,1.0,-0.17202381196362923,80.72576980695928,0.0,0.0,0.0
10,5521881,5535881,0,81.46666666666667,81.0,1.0241527663824812,80.0,84.0,4.0,0.5,0.012571433302567282,-11.571428571428493,4.0,0.5345224838248488,0.0,736.6122380864275,9.124045507524404,0.006912484863560593,0.005419486915632864,0.003457745267359669,0.010558836041977807,0.0,1.0,-0.16724528406140396,80.90739551978604,0.0,0.0,0.0
10,5531881,5535881,0,80.8,81.0,0.4,80.0,81.0,1.0,0.0,0.0049504950495049506,-11.999999999999353,1.0,0.5,0.0,742.5925925925926,3.703703703703695,0.005858206851860649,0.005378578371827494,0.0013703669223659126,0.007293571517453594,0.0,1.0,-0.9795750161222953,80.32941367838335,0.0,0.0,0.0
10,7207857,7215881,0,75.88888888888889,77.0,1.3698697784375502,74.0,77.0,3.0,3.0,0.01805099268804971,-27.912294606266222,3.0,0.7905694150420949,0.0,790.8900014163172,14.42750316608615,0.020640553279146278,0.009141452109899565,0.033918516242057016,0.04898873436549679,0.0,0.8888888888888888,0.32936242508162333,74.35417752613363,0.0,0.0,0.0
10,7207857,7225872,0,77.78947368421052,77.0,3.44244324753007,74.0,84.0,10.0,5.0,0.04425332997501444,25.43179525360407,7.0,1.130388330520878,0.0,772.7810775966092,33.20554671300391,0.013619825294485017,0.005728983879840767,0.024646518804284544,0.023560036245852404,0.0,0.9473684210526315,-0.08362342078391806,76.74423067012377,0.0,0.0,0.0
